time,min,mean,max,median,rms,VLP,LP,VT,fratio
1057708800.0,0.0235973878449726,270.7322990021678,1340.6652770402177,226.7062768752433,207.13647926167627,110.86420544966664,214.13253924561369,166.95803813111812,-0.3590184889870298
1057708860.0,0.0436872974490256,292.4347478468042,1360.8849757670882,250.37364259270456,219.4322751769217,104.92047828731296,237.0783038290036,160.88417693540296,-0.5593411978958542
1057708920.0,0.1822601467271312,286.3507537576231,1257.7617268476006,244.73621786879968,217.986761419348,129.2061823848826,237.861297610842,157.13083180703788,-0.5981542597721382
1057708980.0,0.0222598461368761,340.877176663376,1780.8038310712045,287.74314356774806,253.5252459850728,118.90685330605616,252.7512165601391,223.26189508585225,-0.1789809940311808
1057709040.0,0.0362814416741912,285.214440391962,1279.948380182178,241.6804983008886,215.14719431668416,113.33147779293115,233.90581985143268,159.99305010752272,-0.5479185204281699
1057709100.0,0.0042813750865491,268.1632895486766,1232.848654058369,221.8245865140656,203.99787040403567,120.23083308258236,224.85030066972155,140.37904789377183,-0.6796371891852271
1057709160.0,0.18532649601471,282.1998767978833,1373.7077777776217,238.63124183194,214.99010596265683,116.99609303570188,233.7761423899373,156.14382159139635,-0.5822522207798936
1057709220.0,0.0763599576030742,293.90606400380545,1359.1960613108545,247.54833688161432,225.0485399977129,97.04019006843532,229.4655728527917,177.10676894676897,-0.3736583673053821
1057709280.0,0.1155818976632758,257.38975197285384,1196.9089881088444,216.0056818426024,198.4619337328048,83.81011432869437,220.0928278317367,139.77555625455693,-0.6550000465041234
1057709340.0,0.0357200507349944,322.6855480421377,1395.496770395752,272.97860933607524,242.24769584435228,93.22429786584031,277.3898316370787,154.12760301467642,-0.8477896432465394
1057709400.0,0.1827658672636403,437.91092373321135,6454.353747636808,276.3071688322285,633.5827413659092,127.33925123319509,383.9148355820269,184.44145278838872,-1.0576233766093752
1057709460.0,0.0563675343166778,583.8168855296184,7048.837981666969,372.3442577287254,718.4568002148275,105.16085014723149,524.2230095253047,234.8157433227644,-1.158651540930432
1057709520.0,0.0899750201304527,306.0089590704777,1354.526072775927,255.47372984405047,235.72351946464207,90.32326213509216,266.33568132980434,146.93953755307498,-0.8580230818806291
1057709580.0,0.0615683483819111,271.86984402552224,1250.722703122413,223.20389978515453,213.78540029502545,99.24329815771593,213.22546112403407,164.23119264593947,-0.3766515536270126
1057709640.0,0.1331391541992417,329.90111817094623,1544.3391125932983,278.1394180577013,253.6504346900548,97.02428117933154,243.7672683893812,219.9034988161184,-0.1486338638551994
1057709700.0,0.0693377173784028,376.3217309401945,2022.615117689572,313.3955607058381,293.07900099801,110.300814016774,301.32989762995567,225.6127971288589,-0.4174949205992863
1057709760.0,0.7356459118759631,305.18576872943913,1342.921258293056,256.6220994265657,233.7541613693219,99.61184067978346,251.25081799598684,175.18627612970636,-0.5202385328047757
1057709820.0,0.0306432192190868,549.458645573889,6890.077043563246,315.61324089195165,787.9681560145974,81.8135288300765,412.4026353584589,354.8637513957179,-0.2167883383403041
1057709880.0,0.9166306145448716,3586.708394360743,22128.15864968481,2405.0769045129164,3560.8664887786013,79.68508697892524,3156.397676428607,1698.4997198890755,-0.8940180025200122
1057709940.0,0.3844836197420704,1238.0367749698016,6438.142687960227,976.8115626794772,1013.4784810641556,107.8189130364519,913.8555237669252,824.2234498707011,-0.1489305899279139
1057710000.0,0.1569226734621907,394.3973551157928,2109.54647502559,331.52356107412675,305.47978725557425,95.8947863836974,298.5061003082674,253.6770396463628,-0.2347674681609032
1057710060.0,0.0453757757551045,293.2352295973974,1350.0888461993366,246.57519234262583,223.19292759804304,82.51928887930178,245.76893930339068,159.22891527980758,-0.6262002501488306
1057710120.0,0.1805894596981261,290.46592633924064,1439.549627718116,245.0368330266949,219.53141479926137,111.38540981678068,233.85222831382856,166.08146605378235,-0.4937060918768296
1057710180.0,0.1990093838451088,280.9562188364108,1267.200360843175,238.06865824619024,211.8856095670537,91.66042147026498,219.98838919824848,167.97189952445643,-0.3892074807150373
1057710240.0,0.0463133415504444,304.2139420490388,1381.9395871533802,254.02251233933325,230.5613911116541,83.8317913557849,240.4244486046509,177.19637445747563,-0.4402345244204002
1057710300.0,0.0699231639044342,310.1027507304684,1492.3654156077605,263.0564918214294,234.6956264921781,114.56466421182694,242.6436660062868,181.78834412936143,-0.416579500292963
1057710360.0,0.2736292441157957,316.825448217598,1543.6977560917417,265.3007762508888,241.9066412629494,92.40085760004656,242.79942003146783,205.6930569953625,-0.2392718778029759
1057710420.0,0.0903047275920698,323.12103783080863,1388.2398843962774,268.67557137849315,242.62730227609703,105.1967097439378,254.40014908991424,192.93769114843457,-0.3989645089496607
1057710480.0,0.0208577165641372,309.4455662965033,1331.678848302824,262.62128603435747,235.5406520788985,156.92157876413063,245.06024828589665,183.9889958647498,-0.4135169975231419
1057710540.0,0.1236833906822312,319.8035045800318,1420.7703207166169,270.29850834710675,240.2105177238456,93.0816433887837,242.2239124231725,206.0173746899709,-0.2335752816559344
1057710600.0,0.3262717923286118,313.88776280429204,1365.6823784069782,262.1492429041058,238.1253659412872,95.76648613820416,244.4862181488136,201.5777107883077,-0.2784170183912564
1057710660.0,0.1660062284801711,323.3007366894904,1346.4591833154382,271.4958891242022,242.88555356547005,91.41690741753824,236.40258570836784,216.67282237445224,-0.125727610227572
1057710720.0,0.2275304252914622,316.2469352042074,1655.012058987386,276.73178874022017,233.366385010749,106.98635550786965,236.1496498424264,206.084535315191,-0.1964651478991241
1057710780.0,0.0236187345808218,303.42025110768765,1502.2885172329395,255.7023767862504,228.9298733902777,115.20856688181996,231.24328650777144,196.25569678162924,-0.2366769494654691
1057710840.0,0.039788284458325,315.7244421642922,1497.083038022989,266.5446431277149,241.2772844367068,93.5188287822307,247.59804458000468,195.364966495144,-0.3418281392708165
1057710900.0,0.5610409765420172,302.9680020695016,1374.5538190733182,254.9790186963784,233.3113264076788,105.89921708282388,240.5149934686606,183.48430529812765,-0.3904701684896054
1057710960.0,0.130994593357542,307.235737927718,1393.1760774095603,259.9019945377416,234.22809434201056,90.04060279979458,248.0593086465811,184.22898322073905,-0.4291850501116913
1057711020.0,0.0094439794006575,308.92312614604083,1620.931313167012,260.16239679343494,238.6899055353011,113.17281354905526,231.15852092172528,200.21149814240573,-0.2073577134050599
1057711080.0,0.0494582467584905,1357.5517175011464,9400.959476801909,901.7507351291648,1337.9591438315429,92.71314771798828,1014.9780181754128,899.8734190893815,-0.1736544988865569
1057711140.0,0.0410709414768462,749.2885508501369,6273.426707064768,527.3497862820047,762.0159371039306,116.10379724640212,554.3636171076108,516.0341672177678,-0.1033659851705087
1057711200.0,0.0337504374392949,663.2991324092493,3843.851527300066,497.2331726417013,588.0497738844779,79.19499862659292,515.7451424731925,428.6456721629843,-0.2668727509564801
1057711260.0,0.134766654673939,404.7927860191543,1960.9669597818893,339.20619956464765,308.7427001372908,121.26262279282378,302.94415661528046,267.96393621767294,-0.177013028778194
1057711320.0,0.0139346419998105,350.35854396733134,1564.36337513348,296.4516408887408,266.7318231676535,95.25995795667856,262.4590456453148,230.8523070895513,-0.1851221704077851
1057711380.0,0.0125573096039488,291.4899845802083,1368.162682628878,241.2975147327168,223.6611457907116,136.82620311042507,225.2255501689553,184.94604118923303,-0.284266080171837
1057711440.0,0.0183736362983495,299.0314928528875,1371.3415488773005,252.50183533036164,229.52387717242232,135.51760560938567,230.83020192174385,186.4451219170108,-0.308080947713686
1057711500.0,0.0124554580784206,273.3655552148128,1228.6085414686695,231.0550075540964,203.8986726769559,128.6528289507056,221.8383987622453,159.46892892771112,-0.4762337527546441
1057711560.0,0.1068806372632025,382.3372673514215,2107.5208628430105,320.7417934880672,301.0774367865795,90.79474147241426,281.93074703273425,254.1126660270316,-0.1498725380222712
1057711620.0,0.4371019802863713,325.74648817204724,1598.1379876780163,268.7060159874104,254.4898571492349,105.9890589989958,269.1817680034742,174.6920089783147,-0.6237670819700458
1057711680.0,0.0625800326582748,287.5085642866608,1223.4466095051755,252.2944839489483,211.83534913088224,105.29991243819973,237.307177216052,156.41660123515143,-0.6013620938218207
1057711740.0,0.0313344759955498,324.774160837063,1500.1554737040235,279.7494441068543,239.229625142426,76.39066085612929,266.61989340675376,175.62086401593783,-0.6023201794314902
1057711800.0,0.1384379637453889,307.29046063697166,1514.5982303421574,260.75785831141627,232.84865250170057,105.18099314984636,247.6279997157297,178.00837366767468,-0.4762293433288744
