time,min,mean,max,median,rms,VLP,LP,VT,fratio
1058227200.0,0.07286110667498491,198.9068849754446,3036.3248762658527,155.82197121837862,207.32941474608035,230.45095729938438,150.3464990758204,129.19423638257746,-0.21874956422240366
1058227260.0,0.0940239745574587,191.78765637282763,2972.5593164988145,150.15683459459666,188.38898767751905,280.3347637587406,149.41892901782677,119.68327910765798,-0.3201413182334218
1058227320.0,0.04153243986229427,273.1083604388641,4581.297486734108,190.70576882697569,312.4723271742045,247.83813181647918,178.96132452265547,207.9355576040262,0.2164886452953602
1058227380.0,0.09866943687558205,174.68370852170858,2897.709999394863,135.32639093950496,176.3047765907513,189.19310954288218,128.30677538541542,120.52294891632793,-0.09028947772393807
1058227440.0,0.011104998129638943,181.71951040020176,1289.7725688976373,147.32564465011126,147.65597071310378,248.28725413923047,136.98498659643283,118.0298277537988,-0.21486628960679857
1058227500.0,0.07435329567687177,162.03899491739864,1121.564552369806,128.60863053572007,136.35444475748722,293.90290804388644,126.84348239306063,101.76993453703311,-0.3177379761723138
1058227560.0,0.028468100351737746,165.37614592179062,881.9895538211808,138.90993254073058,128.12864801057907,207.75668204246466,132.18731145502412,100.15777091582699,-0.4003093409392173
1058227620.0,0.0653459932543825,170.78248281417032,1143.5003947948915,140.2335274073683,137.05924653004118,274.11060673269907,141.38677338499966,97.94382886239075,-0.5296206628208207
1058227680.0,0.07135778473053733,184.69279318803117,1276.1746978141923,151.06062149465288,153.83369262447434,210.99796762430188,157.1618731723313,100.35189289466447,-0.6471834382321461
1058227740.0,0.032134293718485196,168.16935752329928,1025.9901897987854,140.737493349876,130.79940259512875,270.7497145323944,136.45942393106594,98.374263877349,-0.47211919076768283
1058227800.0,0.0031772599507533528,180.96317270045478,1085.3987707962426,151.16979904739878,141.410620347522,185.88132658528744,143.17077391442413,110.42798183246745,-0.374631229626345
1058227860.0,0.12593100406346025,204.5383964199096,2949.328752194849,165.64142571561882,189.48976764647603,177.83749681341672,157.6646888746274,132.85151243668096,-0.24704493320763274
1058227920.0,0.049416115105174185,184.5016196017521,2968.1939365359062,149.51739429805065,162.16701055085488,175.76672114132418,138.80031111580067,122.0435721985186,-0.18561448853575885
1058227980.0,0.057333628656067503,172.47314711560128,1227.0108837054747,144.9219835014471,135.14211722921806,149.96613226030905,132.48421880169008,108.82027171233808,-0.2838731838146682
1058228040.0,0.014293691424740018,181.46883429561296,927.5776226226037,152.4318354348716,137.9319536610415,154.49609251040945,144.70450985862408,113.08085845980492,-0.3557551449574972
1058228100.0,0.030462800098561615,166.7552310750987,839.9542942642935,137.78203663238202,131.01434694387947,183.02258734987785,133.18285137869722,102.86601594582352,-0.372641898120805
1058228160.0,0.0022453982702472786,185.04804194192113,1055.5988862242518,150.5570984869082,145.97509723322722,243.29022050624113,153.1544524994079,109.73745134732445,-0.4809313348000425
1058228220.0,0.006419892564139218,190.2694328689062,1244.1426548628044,158.70612059074134,149.91124313374044,282.67897964432177,153.48065079838383,114.27342053705668,-0.425566909017897
1058228280.0,0.03422419875086291,173.3306185392133,922.4739514755877,146.02168159880716,132.22376595066402,232.50409248575136,138.05682037610603,102.8280327167859,-0.425028540673992
1058228340.0,0.019048763107818445,167.37916382683585,1422.5060675734348,137.24381378758886,132.1208943406378,177.45289694081768,127.48710330521972,105.9258794617005,-0.2672962034185303
1058228400.0,0.044276889610216585,148.18535951308044,635.2019385325741,127.17718731081163,109.29415390328822,141.53361586254678,117.54100865800777,90.07980807122661,-0.3838885250803105
1058228460.0,0.18980559204123892,157.3261472181442,833.3749940970903,131.26564709233907,122.03951377568043,124.14336528722492,126.01451300339674,95.60121889979793,-0.39848897991336124
1058228520.0,0.014664913399933255,173.92840735048767,1813.6452409750905,144.43336778867564,137.5329538832812,169.07406625345087,138.67665616110745,104.46804299244877,-0.4086632689493341
1058228580.0,0.03464434933476923,163.82945479942484,835.5859630917669,136.92514531300594,123.80790811818133,137.77658558174565,127.34044421216848,102.82388954195665,-0.30851521063849563
1058228640.0,0.00891390173291029,174.5002317153444,1042.3597752319265,143.00850224694935,141.89428998934298,182.32447074397174,143.29126398345025,101.20152450095121,-0.5017196327426011
1058228700.0,0.14479307808477415,174.49662975272756,937.7846383992812,146.45270524772909,135.6654448005134,169.9038116200118,142.4890997930123,101.73072250270653,-0.48609612303414257
1058228760.0,0.43823984352258094,157.34632348229422,741.2963736123513,130.29482044252472,122.31897209516384,134.5814032023219,124.81659216151589,96.95006767961316,-0.3644959172019997
1058228820.0,0.003531377958012172,166.44122856829472,800.4839916477056,142.7389875582881,125.71631931713777,144.15716852949362,132.29295137236414,102.36239446944931,-0.37005039570270915
1058228880.0,0.07344086029297614,160.1525519971167,860.5864499316698,131.98410406451669,125.00947560374935,175.26760766316144,129.36344849887206,96.31626059898397,-0.4255787561710203
1058228940.0,0.03155303028530909,156.3320736854371,675.9274090200096,132.61160708547126,117.11978609199589,185.34336667557736,123.06721697984766,97.95040152466959,-0.32932319189309384
1058229000.0,0.016400721341000235,153.8330599001927,913.3883122389277,128.81370552375034,118.50141343539057,207.32131564979795,123.23698802916711,93.47254245942806,-0.3988207867985291
1058229060.0,0.03543449880359617,213.98644615458835,3763.735975507081,157.47097411606177,238.81446585596996,191.14934673048404,151.9571876569158,152.31189530397492,0.003363701564530422
1058229120.0,0.03826667213257906,176.77526132129304,1068.0826746869657,150.5312081950767,134.9905157151971,263.6532389430497,138.47050601392493,108.73356005454022,-0.34878142785987587
