time,min,mean,max,median,rms,VLP,LP,VT,fratio
1058227200.0,0.2634566917406289,333.1786536320472,1699.322269365662,277.9907460108285,257.4244587501889,148.07123817456548,262.6403291071999,205.90295184186175,-0.3511239501105383
1058227260.0,0.09841282850993593,292.85710387657946,1633.497471800607,242.619757010715,224.44861127884874,198.49743426596228,228.85390489504854,179.00178079322973,-0.35445296844310265
1058227320.0,0.14770310281849675,316.55370984034295,1611.646643528787,263.43100168781984,245.55727247347033,157.4667213203698,259.9057336235479,176.42405963974448,-0.5589411403025704
1058227380.0,0.013128650732710412,332.66345199007594,1710.2261897167436,276.262957766418,259.9066488620355,156.2218510310388,267.3487681540252,197.2324311932663,-0.4388262338347461
1058227440.0,0.020213632790728298,271.7760942428558,1443.598501814019,223.47286095761206,213.00225564363862,151.6648348432608,211.21908820441885,170.95521222865497,-0.3051218096682535
1058227500.0,0.08138020242017774,283.2683124769559,1708.9381002662612,242.51037158052247,214.5963766840073,116.80921291785485,230.30869863843728,165.0887822653283,-0.48032680911908293
1058227560.0,0.32875912158635856,304.202124789949,1549.7178443470277,257.78041205810865,231.85392753410528,134.60606828588436,243.8753312020622,175.68940247059555,-0.47311666106959116
1058227620.0,0.013883208590357299,318.25078639284027,1470.0467960133267,261.5772404953156,243.8803283425511,187.3612998374747,263.16840334584754,183.10891993870626,-0.5232842138465742
1058227680.0,0.07421426953936816,276.6135264988501,1314.0894538732182,236.92146053286035,204.02452164797714,126.31956676646632,228.53593783897327,155.4461988905453,-0.5560057114295164
1058227740.0,0.10814966408975124,301.9210367630745,1359.0512197961416,255.4285104852679,228.49078619961554,200.32138449489327,244.8889966382971,174.35656085051704,-0.4900872999255706
1058227800.0,0.30923014600263343,324.3975700957594,1587.67056743659,268.49807940800804,248.27865677573467,185.65590725029975,270.48196554253303,182.40050469216655,-0.5684226838146458
1058227860.0,0.05242018335224685,282.82761500663713,1326.162933368617,240.68080699346606,215.28566632994873,130.68831680563403,227.14214041858673,161.66526601045624,-0.4905856388399658
1058227920.0,0.17015972373818045,329.9478427257074,1536.0399557621035,282.1984624437345,248.80388915649038,114.56680966014666,269.41171514906756,187.97951925414336,-0.5192371006381907
1058227980.0,0.0986818956123443,312.54177996743726,1358.679250694117,261.24873473837494,238.3872107425702,86.59321007764575,239.90907073750284,199.00696313080232,-0.26966879495121926
1058228040.0,0.046066053874227464,292.49563533476015,1346.8773684125993,239.44030573414858,227.717056095781,218.62954209807936,221.8631886994244,192.13647253487773,-0.2075389106829975
1058228100.0,0.013693431120032074,286.02988503139414,1691.560244288131,235.08909238549379,224.71746020205865,273.4447353044898,238.42527582766286,161.4844088688387,-0.5621423050914147
1058228160.0,0.06887215106200983,306.06640521002936,2010.9685288234127,251.0885074231047,245.87728646522558,237.9087593237947,240.0553726684321,190.02192919391962,-0.33720130504282814
1058228220.0,0.038139696217953656,281.898669715419,1329.630477129475,233.46505241418822,218.47984429245577,169.84951026893015,222.01030809083116,180.49721298165156,-0.29865010250752244
1058228280.0,0.19084325006122071,307.0898858757498,1464.01155573665,259.3083712009961,235.96233992610038,221.22532752869287,241.81050214147362,185.07630913603896,-0.3857566705356647
1058228340.0,0.030966093061223887,309.5007082392504,1265.8534220075196,260.2655124854517,235.82029067594144,134.57410079724426,263.0180561658229,161.95481153641057,-0.699570513818611
1058228400.0,0.030521843966084816,316.4622179885047,1845.209499403954,265.4651434378776,252.25605321814402,103.29307757846394,244.63136610135675,203.03487949580762,-0.2688818047099056
1058228460.0,0.18186489423470675,294.21903038138277,1380.9850721182752,249.08637073027174,221.84325190519922,165.35454169496631,254.67214952422245,156.67081910880842,-0.7009047036517925
1058228520.0,0.029091718481396356,317.686176201633,1655.5037682674556,272.9234129189856,234.66348763119512,208.78131357093102,279.4836288934053,157.6755854916499,-0.8258044875272496
1058228580.0,0.2596772350889438,303.5837263625753,1663.186280510408,246.00019044739494,243.36460595495237,149.38295000032952,243.44580806283275,182.07222489191508,-0.4190898027462389
1058228640.0,0.14827165020054167,298.23368841279466,1463.3036845843562,255.1043492744091,222.68306528688518,246.00182624171984,250.75713461609496,156.0283606326261,-0.6844824637472374
1058228700.0,0.21782307675661627,309.45828849026424,1362.6484693295429,261.64557727494935,230.7557067975548,276.2344066523495,255.0128700124508,170.66804278833843,-0.5793771167700025
1058228760.0,0.016633428835945097,277.6535024294174,1628.597041851159,234.41159431257532,213.04225189973585,263.127377501092,229.0991030731195,152.39951764644357,-0.5881134738553789
1058228820.0,0.06321089401944846,300.3275017352,1444.8007457065416,255.36311795523733,226.60699635676644,160.60051367266757,231.48820555170536,184.09602597260564,-0.3304802052860108
1058228880.0,0.08473291276055761,272.5053214629845,1364.1392648448173,234.18804008112727,201.62951017643118,162.6525276882128,226.97837200872718,151.44764487018614,-0.5837356913317164
1058228940.0,0.24342852889631672,322.5179325750263,1484.042063197992,275.68417971828217,237.6402864312388,218.98186325401113,260.2930215085002,180.5986120067933,-0.5273498284011054
1058229000.0,0.02257590070573201,287.15582528456514,1281.4302983394482,238.31769130673388,221.5767782945518,111.03182013523713,236.64336828379214,162.29629713958136,-0.5440844078718381
1058229060.0,0.07186975440572496,303.28083533706,1367.1140965385569,255.82593580562312,226.33269406303052,172.8016813802785,247.9664711134325,176.00586730218504,-0.4945215361016758
1058229120.0,0.0292298023690023,279.12964723289133,1384.0087825859919,243.6611829699911,204.33928275401362,116.42116368491159,241.18795062012376,143.19147348141283,-0.7522122461612162
1058229180.0,0.08899912217805195,278.8088867199951,1336.1468872874061,235.92790172539964,207.66028645871822,241.1199919027311,219.76704040755084,167.58564258395478,-0.3910764785216392
1058229240.0,0.0373558705508259,276.09769951593773,1616.5737153225994,232.4933961401936,210.17112939421256,133.56010666658264,218.38390801016095,164.688945005418,-0.40712283750818
1058229300.0,0.057004116460490195,305.48870125469966,1490.9490171651014,255.6240443157866,234.18110488915758,118.30855642177697,238.9826257376041,187.3249575976908,-0.35136261181978107
1058229360.0,0.08900413904291327,298.2290728643518,1466.5591621907463,247.89540677546643,227.64132457872566,156.01297838740044,241.05906569732414,175.81985852284694,-0.45528865793813555
1058229420.0,0.029078807060010092,298.1597711765973,1720.4055008454807,250.68657127799457,229.20715351029622,172.74304880994865,231.27756036992136,186.25454371781646,-0.3123496749014427
1058229480.0,0.03860748603051434,281.59161991198647,1428.2022247374534,239.9233120316282,213.78947297727956,173.96132740428203,226.200330875385,174.70470073813786,-0.3726826126050883
1058229540.0,0.05102697002593004,298.1766825356199,1455.9494344900852,242.2704135497024,235.22196204538443,152.49668174973647,228.47383094765308,192.014544763431,-0.2508133339116864
1058229600.0,0.12565422195058318,304.5473689345149,1491.7550790268065,256.83974484431957,231.02441182069785,142.61173541980386,231.90589523479173,192.65258142727552,-0.267537977558942
1058229660.0,0.16816222271799575,297.31795240636205,1284.6497430827221,256.4704458249225,218.13270023200747,115.30016296993306,248.79180604827937,165.72944052953088,-0.5861090623927482
1058229720.0,0.013983343591746689,291.09047016594786,1393.6113274850363,244.3562271847433,220.85862109887367,192.55366244966854,243.04260120182008,156.30668353174212,-0.6368297477214004
1058229780.0,0.45713069689432473,286.2148665499181,1300.2366541596234,242.5926901695273,214.15873824021847,164.3477875096207,230.86014553385507,170.57775949720428,-0.4365895799390498
1058229840.0,0.04114794555391654,293.3928978900208,1295.5164605372365,248.99686751362233,225.21985858893575,128.27236108315736,258.7848438213589,142.19146494730742,-0.8639182562079447
1058229900.0,0.1398836363034377,267.5482671536335,1042.817674390007,230.40701052766983,196.22959847136372,163.83650815534497,212.40320610439295,161.8437965045323,-0.39220347505621794
1058229960.0,0.3149801117865252,272.96124024586584,1253.2878555579905,232.39242499481617,203.81405035913397,171.6125483801296,230.40058278960564,139.73317813730273,-0.721469752216027
1058230020.0,0.0417429841285184,295.4826791803675,1437.099439379468,252.41037635287734,223.53679663938098,150.83764936525458,237.3156162802939,172.5950665789009,-0.45941581112353186
1058230080.0,0.03238005845076941,286.9478752195944,1300.8452161945406,241.1332162566087,218.03231158797317,131.58998174327903,222.6672236926614,178.79594171580842,-0.31657522022803974
1058230140.0,0.025133076294011403,295.4651783951286,1408.5891889592558,246.82800206087921,230.65969974352728,143.7603178584893,244.76080928678996,167.04022439862845,-0.5511770193664187
1058230200.0,0.03346616547941039,291.660524098721,1410.1643305184139,242.19694454306057,221.36033077019857,149.47242752060433,239.48669235995257,164.05279155537372,-0.5457853481984208
1058230260.0,0.020870154610292957,293.02867832060645,1494.980768954208,252.30378691775078,217.1226413406295,117.96778116564165,239.98008165963662,167.40502607030604,-0.5195718239849008
1058230320.0,0.07156909049416527,291.74532000680466,1247.9635574625909,247.75671573310908,220.958590190801,123.94274346894781,241.74504784696182,163.58579318722522,-0.5634388752976724
1058230380.0,0.007090235025939862,281.032594938943,1208.8403477449444,235.33398709091873,213.2453286369282,173.19493711873756,227.98543119254973,158.9478309057418,-0.5203883069582016
1058230440.0,0.06282418212717289,295.3939295964214,1393.7255220103903,242.1123535042752,233.06541918837578,163.93574730873502,225.97241235866,188.28690502846268,-0.2632139863143478
1058230500.0,0.022240499408809455,293.6768721459373,1738.131225013767,243.14263748150734,228.74496107888461,146.55690803373224,242.30191937046632,169.90411809374015,-0.512085012369921
1058230560.0,0.19298289755988307,292.34333415968405,1362.047734422601,249.16618914148881,219.45325008724717,147.80542445905735,242.04638028906038,165.86080531481213,-0.5453105171326598
1058230620.0,0.08717779049015917,293.83778518468256,1493.1227030597984,242.59946074606376,234.6343775425509,229.5345732831296,244.3545555625894,164.57049822148167,-0.5702702675674288
