time,min,mean,max,median,rms,VLP,LP,VT,fratio
1058227200.0,0.01100033419034041,32.339986555334015,144.9652462327583,27.759015462385328,24.68177435437397,4.1219588695474965,31.512968439013004,7.324929786688322,-2.1050588231255336
1058227260.0,0.021422189725353036,37.05972086190795,151.82535471362138,31.262549949239684,28.213042972974023,5.232961091914335,36.98313851445685,6.472783464264012,-2.514409514992424
1058227320.0,0.006399428318333733,33.44941832995204,153.73106986163333,28.65005687800776,25.73117878922586,6.3649650479768285,32.687232184663934,7.0469811948883,-2.2136499517095425
1058227380.0,0.0017054689524726996,40.00190388948361,161.7882776169307,35.314288268541816,29.063013943089107,4.451641433721326,39.721224755473685,6.824087899961863,-2.541201972284693
1058227440.0,0.00957467368881737,36.60342429012107,186.92102931255778,30.765055523319234,28.318072571644908,4.541547628378984,36.066456388502516,7.260100233210644,-2.312596310642504
1058227500.0,0.01544534142171372,37.263822715725695,151.025535962005,31.13867033538094,28.690856914688265,4.951905108928966,36.63864916640533,7.291305581960639,-2.3291172416395884
1058227560.0,0.011880896403887675,33.22854565243074,172.51949336639666,27.76949268711468,25.67461510256921,3.803729558073614,32.613794603877395,7.466583328135882,-2.126962178967623
1058227620.0,0.021613714433458497,35.48416396486139,138.6589214828088,30.480467422877467,26.187227658197553,5.0526529454764795,34.72198109247242,7.476619264370337,-2.215391291393033
1058227680.0,0.0012662863365164867,38.95227640705645,174.9587689992702,33.80658740276031,29.001717512495876,4.764834916775894,38.23543883369261,7.219414699786613,-2.4049566489670102
1058227740.0,0.022659824615439916,37.67929526330742,151.44390505186158,31.611899539918983,28.39198990623394,6.236682330112279,37.2359995179174,6.8167966509849585,-2.4495322316580883
1058227800.0,0.014790413676816883,40.069444529150964,170.33875232257253,34.48050199952668,29.003370716905632,4.715815579325445,39.979982977086586,6.91491566898888,-2.5314942956279016
1058227860.0,0.009762850238875131,36.564548654817024,149.37751403030012,30.618539903419805,27.514897624395523,5.4279744146334465,35.953284663930276,7.7616146425142745,-2.211694868727574
1058227920.0,0.04211515341300842,36.84591080685917,157.9872326970641,31.594649442162652,27.557985200133906,3.8535866357757316,36.174368311651584,7.393610198674251,-2.290616934405709
1058227980.0,0.019424920043086047,31.848576960324046,155.25242807156113,25.59229829741762,26.080864883586784,4.549995939826928,31.450410049668093,6.940106190419791,-2.180049184317705
1058228040.0,0.0024523016258459762,38.10701417965658,162.13970438952788,33.008120903738906,28.36829632972033,4.865760635833493,37.229041999416296,7.846649321308886,-2.246279861832905
1058228100.0,0.05620619639811819,36.79535102113023,173.2968183306715,30.622953687186346,28.852763908114145,5.200162610614037,36.248566748879206,7.721868013659878,-2.2309021524982175
1058228160.0,0.010492526069434405,36.875667272050656,143.92709527806153,31.28113216534104,27.338924308480966,5.749101687154013,36.42238256607569,7.016606996557807,-2.3759798353735966
1058228220.0,0.005332414796578533,35.372485084309176,145.6107390365737,29.52259059304673,27.073544751733984,5.124473238263277,34.87220046383783,7.063379735362793,-2.303646837569128
1058228280.0,0.005605094659539844,39.62455692622097,182.1500392174067,32.84285701995444,30.161380328841297,5.0698972790984795,39.083123912736234,8.013554579622637,-2.2860315592234186
1058228340.0,0.04560867092291687,33.878196073793255,125.8707559023253,29.22551008817822,24.979505483103026,5.87377249598394,33.03384538825181,7.379451085736554,-2.1623595082291085
1058228400.0,0.019051109413195988,33.62143451653011,138.9215188152648,29.240917639406405,24.622442266846637,5.512701695989574,32.7228733814682,7.718560611433815,-2.083895698222831
1058228460.0,0.006444602259275456,33.1065157917775,155.1365379225366,27.205000266882696,25.997745714210964,5.773982875809148,32.140888057229404,7.689465753595461,-2.063454519782779
1058228520.0,0.01343481690608428,33.78207112669228,170.08153387595644,28.384868438805732,25.467645980049355,4.156693599245422,32.96473260633216,7.965548187793288,-2.049077822646722
1058228580.0,0.006181563791918698,32.62042904500849,166.73556387608124,26.32737759756627,25.935655330785526,4.262744776847236,31.70896025962872,6.692613017001739,-2.2442490703580305
1058228640.0,0.001465288808640608,39.084363670384654,152.5764196057473,33.08116971175649,28.974203339672084,3.4183480825219026,38.14918611904523,9.194853750497533,-2.0527537456692384
1058228700.0,0.00975553534028073,37.41895196490157,147.2764701384396,32.562961489005104,26.938419627150825,4.270434426380381,36.46940354061999,7.947963417481757,-2.198029467153659
1058228760.0,0.007110610732192768,33.37363168432283,124.89878346753274,27.684728559260687,25.098774217589426,5.931860708917923,32.774792517287395,6.733839092364669,-2.283085494466153
1058228820.0,0.004892453876632175,35.15713125073773,152.43423416955653,30.562351181632074,25.699364395447905,4.057975830652909,34.47070428513807,7.369478073132604,-2.2257364229134677
1058228880.0,0.009621153702145335,31.36785584360346,144.75540826966673,25.914251848445456,23.93791298771598,5.146256660956038,30.538255839429187,7.209791862870392,-2.0825881499806846
1058228940.0,0.010756135988582827,39.32714717992694,182.60139968703476,33.10832000261857,29.7533821413238,5.468118351410416,38.75030056292515,7.300039249892382,-2.408231374534199
1058229000.0,0.0037067034254505415,36.72806702798523,152.91225949893277,29.679765973999437,29.653507793559815,4.783695051145616,35.90667083347611,7.525683002416061,-2.25435747008559
